customer_id,customer_name,mobile,city,customer_type,join_date,email
7262,Lajita Karnik,7052164137,Rajkot,Retail,2023-10-10,narainreva@example.com
7263,Nikita Behl,1019386469,Vapi,Retail,2023-12-26,finn56@example.com
7264,George Agate,6431859345,Ahmedabad,Retail,2024-01-27,raaginikonda@example.net
7265,Frado Bakshi,8196595256,Vapi,Retail,2026-02-21,mchandran@example.com
7266,Henry Bajwa,5563062763,Gandhinagar,Retail,2025-05-21,theodore38@example.com
7267,Zayyan Shere,4634721061,Ahmedabad,Retail,2025-12-08,mitalimaran@example.com
7268,Praneel Rajagopal,2578557878,Rajkot,Retail,2024-08-22,pushtibedi@example.com
7269,Lohit Peri,8190034769,Jamnagar,Wholesale,2025-01-20,fiyaz46@example.com
7270,Harshil Barad,7040336020,Surat,Wholesale,2024-09-22,chaudharynikita@example.org
7271,Balhaar Kade,1360609552,Surat,Retail,2024-09-21,vedakhurana@example.net
7272,Chatura Pingle,6084554892,Rajkot,Wholesale,2026-03-07,karanindrajit@example.net
7273,Manthan Patla,8740979491,Rajkot,Retail,2023-11-05,ravalaadhya@example.net
7274,Upadhriti Bassi,8689953797,Anand,Retail,2024-08-31,aarushjaggi@example.net
7275,Mahika Deo,1281534298,Surat,Retail,2025-06-16,raghav24@example.net
7276,Ekanta Hayer,3794130701,Bhavnagar,Wholesale,2024-05-04,agole@example.com
7277,Michael Chadha,2001589921,Vapi,Wholesale,2025-03-04,pghosh@example.net
7278,Kamala Kalla,5966624411,Jamnagar,Wholesale,2026-02-12,lkorpal@example.org
7279,Megha Luthra,9795136165,Vapi,Retail,2023-12-26,shahonveer@example.com
7280,Zarna Choudhury,9671495539,Jamnagar,Wholesale,2024-06-30,sarrafteerth@example.com
7281,Faraj Virk,1779186282,Surat,Retail,2024-10-26,hemalshenoy@example.org
7282,Aarnav Cheema,3479620255,Ahmedabad,Retail,2025-07-15,kaurora@example.com
7283,Jeet Lad,5258207975,Jamnagar,Wholesale,2024-11-07,rattafaras@example.net
7284,Ekalinga Saran,3094002640,Anand,Retail,2026-06-20,chaudryrudra@example.com
7285,Faraj Misra,9507488884,Gandhinagar,Wholesale,2024-06-02,hkohli@example.net
7286,Saumya Borra,4168469520,Jamnagar,Retail,2024-01-16,warinder33@example.org
7287,Aarini Kari,1192880527,Anand,Retail,2024-09-05,amol35@example.net
7288,Janya Sarkar,3419586846,Surat,Retail,2025-10-25,ekantajaggi@example.com
7289,Abha Subramaniam,7445195399,Rajkot,Retail,2026-06-25,meghana89@example.org
7290,Falak Sankar,8006342334,Jamnagar,Wholesale,2023-11-28,falgunibahl@example.org
7291,Ekantika Borra,8392076930,Rajkot,Wholesale,2025-04-19,neelimalal@example.net
7292,Girindra Acharya,6639142903,Bharuch,Retail,2025-05-06,kbhandari@example.net
7293,Gaurika Dugar,7501779177,Rajkot,Retail,2026-03-14,srinivasgirindra@example.org
7294,Mekhala Morar,7252808076,Bhavnagar,Wholesale,2024-07-26,hchar@example.com
7295,Sarthak Anne,5993052896,Vadodara,Wholesale,2025-06-08,nimratkeer@example.org
7296,Rishi Krishna,1788579074,Jamnagar,Wholesale,2026-05-12,vedamann@example.net
7297,Ikshita Sura,8280108068,Vadodara,Wholesale,2024-06-05,omkaarmitter@example.net
7298,Sanya Garde,4518408667,Anand,Retail,2024-02-19,wazirbora@example.com
7299,Nidhi Zacharia,5567273793,Vadodara,Retail,2025-12-30,chawlayashoda@example.net
7300,Chatura Kapur,1765323951,Rajkot,Wholesale,2023-11-02,vidhi15@example.com
7301,Xalak Vora,1659324407,Ahmedabad,Retail,2026-03-14,vchandra@example.net
7302,Faras Hegde,7405748888,Anand,Retail,2024-10-23,danielmangat@example.net
7303,Agastya Vala,9095780361,Rajkot,Retail,2024-03-12,goyalxalak@example.net
7304,Manbir Issac,1118201072,Gandhinagar,Wholesale,2026-02-05,udarshsabharwal@example.com
7305,Nakul Reddy,9175560168,Jamnagar,Wholesale,2023-07-29,srivastavanirja@example.org
7306,Niharika Kapur,3977983261,Bhavnagar,Wholesale,2025-04-13,dhritibrahmbhatt@example.org
7307,Ayushman Varty,408063327,Bharuch,Retail,2025-04-06,ochada@example.com
7308,Rajeshri Mital,4908516013,Vapi,Retail,2025-07-03,sachdevaabhimanyu@example.com
7309,Naveen Rajagopalan,5041382654,Bharuch,Retail,2025-09-03,aadi04@example.org
7310,Abhimanyu Karnik,8129525937,Bhavnagar,Retail,2024-01-18,aryan99@example.com
7311,Gaurangi Mann,8451143548,Gandhinagar,Retail,2025-08-05,bedinilima@example.net
7312,Simon Baria,1589820512,Vadodara,Wholesale,2023-10-05,bina66@example.net
7313,Upadhriti De,8536363927,Gandhinagar,Wholesale,2024-07-23,luppal@example.net
7314,Abha Rege,6066547772,Vadodara,Retail,2024-08-16,vgoyal@example.com
7315,Kamala Tata,8444873923,Jamnagar,Wholesale,2024-11-23,tripti44@example.org
7316,Girik Gole,5224750774,Jamnagar,Wholesale,2025-04-04,bhallabaljiwan@example.com
7317,Hemangini Merchant,1249013858,Jamnagar,Retail,2025-05-28,balhaarverma@example.org
7318,Advay Bakshi,7927041448,Gandhinagar,Wholesale,2025-01-27,om21@example.com
7319,Omkaar Khatri,5013940096,Jamnagar,Retail,2026-01-11,chaitanyasanghvi@example.com
7320,Wyatt Venkataraman,5274129650,Vapi,Retail,2024-09-10,janyamuni@example.org
7321,Tanveer Kapoor,4248201152,Rajkot,Wholesale,2026-03-26,sanghadarpan@example.org
7322,Adweta Reddy,7186573740,Jamnagar,Retail,2026-07-03,anthony19@example.com
7323,Kai Agrawal,136271343,Gandhinagar,Wholesale,2023-12-03,janaki52@example.com
7324,Chatresh Vaidya,6150453691,Jamnagar,Retail,2025-03-12,ojani@example.org
7325,Vritti Dugal,8682876500,Vadodara,Wholesale,2024-03-15,idika65@example.net
7326,Harita Tiwari,8080987479,Ahmedabad,Wholesale,2024-04-04,qbath@example.org
7327,Nitesh Parekh,4291258128,Gandhinagar,Wholesale,2025-06-16,kapurgunbir@example.com
7328,Shivani Rastogi,4963702848,Bharuch,Wholesale,2025-11-17,mohanhema@example.com
7329,Tanvi Modi,2334758085,Bhavnagar,Wholesale,2024-12-03,mittalvasudha@example.net
7330,Avni Ravel,6007076334,Rajkot,Retail,2026-06-23,sarthak85@example.net
7331,Eesha Chopra,7287207148,Vadodara,Wholesale,2024-06-12,karpeeesha@example.net
7332,Chanakya Dass,4700433244,Bharuch,Wholesale,2024-11-13,umang28@example.net
7333,Vasatika Gaba,496433422,Gandhinagar,Wholesale,2024-09-18,victor36@example.com
7334,Kamya Narain,1599465249,Rajkot,Wholesale,2026-05-01,chandrangole@example.com
7335,Chasmum Sunder,1200204103,Bharuch,Retail,2025-08-23,dayita14@example.org
7336,Bishakha Ratta,9727851769,Bhavnagar,Wholesale,2023-09-08,ethandey@example.net
7337,Faris Suresh,6635373052,Vapi,Wholesale,2026-04-30,modyunnati@example.net
7338,Jyoti Anne,283573606,Gandhinagar,Retail,2025-05-17,bakhshi99@example.net
7339,Vidhi Sankar,6633826432,Ahmedabad,Wholesale,2025-10-28,urvihalder@example.org
7340,Nandini Agrawal,2759909905,Vadodara,Wholesale,2024-05-23,somanarin@example.org
7341,Vihaan Mishra,1440374712,Ahmedabad,Retail,2025-03-23,aashikata@example.org
7342,Yash Subramaniam,7437206167,Bharuch,Wholesale,2024-06-11,jonathanvarma@example.net
7343,Faqid Kalla,5361135867,Ahmedabad,Wholesale,2023-11-26,manbirkari@example.org
7344,Damini Khalsa,3313258080,Rajkot,Wholesale,2025-04-26,neel34@example.net
7345,Dev Patil,4771943638,Surat,Wholesale,2025-12-23,purohitqarin@example.net
7346,Diya Ranganathan,3959249875,Bhavnagar,Retail,2024-02-23,brindapandit@example.org
7347,Akshay Wali,988953844,Bharuch,Wholesale,2024-12-29,daminikuruvilla@example.org
7348,Irya Seshadri,1651899287,Anand,Wholesale,2024-02-22,orinder58@example.net
7349,Harish Sha,4861382368,Vadodara,Wholesale,2025-11-16,xkalita@example.net
7350,Isha Hayre,7436858693,Anand,Wholesale,2023-11-20,priyadada@example.net
7351,Daksha Kala,1837274711,Bharuch,Wholesale,2025-06-05,landra@example.net
7352,Januja Bansal,3548687866,Vadodara,Retail,2024-02-22,idhar@example.org
7353,Aarini Natarajan,8657903198,Bhavnagar,Wholesale,2024-04-08,wazir67@example.net
7354,Wazir Edwin,8518768016,Rajkot,Wholesale,2025-10-06,senguptajackson@example.org
7355,Bhavini Patla,9878016659,Ahmedabad,Retail,2023-09-26,damyantibanik@example.org
7356,Zinal Shere,6921142166,Anand,Wholesale,2026-04-29,dhillongunbir@example.net
7357,Samuel Hegde,9058844016,Ahmedabad,Retail,2025-06-14,dyalgautam@example.com
7358,Abhiram Butala,7072125904,Bhavnagar,Retail,2024-06-15,boasevasudha@example.com
7359,Vedant Mannan,5816925146,Rajkot,Retail,2025-08-17,htak@example.com
7360,Qadim Edwin,9740238973,Surat,Wholesale,2023-08-10,sudiksha41@example.net
7361,Sara Narayan,5310693302,Surat,Retail,2023-10-29,dtandon@example.com
7362,Jagvi Grewal,9662871854,Bharuch,Wholesale,2024-04-21,chakrika34@example.net
7363,Balhaar Oommen,945094954,Bharuch,Retail,2025-09-29,gavin29@example.net
7364,Harinakshi Ganguly,535733155,Surat,Wholesale,2024-12-08,liam77@example.com
7365,Chakradev Baria,6429461561,Rajkot,Wholesale,2025-08-21,qushisuresh@example.org
7366,Qarin Nanda,578319149,Vadodara,Wholesale,2025-12-25,charles16@example.net
7367,Nimrat Dua,9198823471,Jamnagar,Wholesale,2024-06-03,abhiram98@example.com
7368,Varenya Saraf,4068941581,Vapi,Wholesale,2024-12-02,zkaul@example.com
7369,Manthan Pingle,8896515125,Rajkot,Wholesale,2023-07-19,zsrivastava@example.net
7370,Yashvi Behl,1599150169,Vapi,Wholesale,2025-08-27,gangasarkar@example.net
7371,Jackson Wagle,8691896784,Ahmedabad,Retail,2023-09-04,chakrika26@example.com
7372,Dipta Ravel,8433105460,Bharuch,Retail,2025-12-18,nisha66@example.com
7373,Chatresh Chana,2266133540,Anand,Wholesale,2025-03-10,dmani@example.com
7374,Samar Sarraf,706553166,Vapi,Wholesale,2025-02-27,yoshitasheth@example.com
7375,Banjeet Ganesan,7089713336,Rajkot,Wholesale,2024-01-05,nadkarnileena@example.org
7376,Baljiwan Chahal,3170980380,Bhavnagar,Wholesale,2025-12-30,adya99@example.org
7377,Nathaniel Mishra,7168262929,Anand,Wholesale,2025-10-10,vkrishna@example.net
7378,Upma Bir,7457828879,Surat,Retail,2025-07-04,yashawini66@example.net
7379,Ojasvi Sachdeva,4036346264,Gandhinagar,Retail,2023-08-15,rudra09@example.com
7380,Yashasvi Malhotra,2270106660,Vapi,Wholesale,2024-05-04,chaitanyakaul@example.net
7381,Chaaya Balay,9099843660,Ahmedabad,Wholesale,2026-03-08,varya@example.org
7382,Anvi De,6336697810,Vadodara,Retail,2025-02-02,charanoak@example.com
7383,Ekantika Prabhu,5933829693,Surat,Retail,2026-01-08,sarthaksant@example.net
7384,Mohammed Dhawan,4604347799,Bhavnagar,Wholesale,2026-02-27,prajan@example.com
7385,Zayan Warrior,2021342677,Bharuch,Retail,2025-07-22,ikbalsetty@example.org
7386,Diya Khanna,2727928563,Anand,Retail,2026-02-02,liam28@example.net
7387,Lavanya Buch,7977565063,Vapi,Wholesale,2025-02-07,nrout@example.net
7388,Pranit Verma,1459654560,Bhavnagar,Wholesale,2025-05-10,niharikajhaveri@example.org
7389,Alexander Purohit,2667427650,Jamnagar,Wholesale,2025-03-09,esom@example.org
7390,Baghyawati Prabhu,4699595843,Bharuch,Wholesale,2025-01-06,hemanithakkar@example.org
7391,Harini Yadav,1877453757,Gandhinagar,Wholesale,2023-11-22,dashvritti@example.org
7392,Onkar Contractor,1360417105,Rajkot,Wholesale,2023-09-25,samarthnagar@example.com
7393,Vedhika Sodhi,449190888,Bharuch,Wholesale,2025-02-07,kotharihemani@example.org
7394,Netra Buch,6849212352,Jamnagar,Wholesale,2024-12-25,vorachampak@example.net
7395,Diya Comar,6247769406,Bharuch,Wholesale,2025-02-18,darpanbhavsar@example.com
7396,Aradhana Bala,4157472112,Gandhinagar,Retail,2025-03-19,chatresh14@example.com
7397,Wishi Mammen,8897704488,Rajkot,Retail,2026-06-08,rakshagokhale@example.org
7398,Arya Sangha,1179681042,Rajkot,Retail,2023-12-21,usachar@example.net
7399,Januja Sankar,4540401467,Bharuch,Retail,2024-12-07,david28@example.org
7400,Arjun Mannan,6189652282,Vapi,Retail,2025-12-02,usolanki@example.org
7401,Jagvi Jain,9572146890,Bhavnagar,Retail,2024-03-22,neha85@example.org
7402,Krish Taneja,7209423163,Bharuch,Wholesale,2024-03-31,osha33@example.com
7403,Max Bath,8914770148,Rajkot,Retail,2025-12-06,xiti33@example.com
7404,Maanas Dara,2956548261,Bhavnagar,Wholesale,2026-03-09,mahajanzayyan@example.com
7405,Ayush Master,1792712992,Gandhinagar,Wholesale,2025-05-20,chhabraati@example.org
7406,Anusha Garg,9642283847,Gandhinagar,Retail,2025-06-04,darikabhagat@example.org
7407,Anvi Chaudhuri,4966750077,Bharuch,Retail,2024-09-23,meghadutt@example.org
7408,Ranveer Bajwa,8643951563,Vapi,Retail,2025-01-10,qpillai@example.org
7409,Lavanya Saxena,4944279645,Bharuch,Retail,2025-09-10,vlata@example.net
7410,Farhan Chhabra,7227996739,Ahmedabad,Wholesale,2025-01-27,tarakkhurana@example.org
7411,Advaith Kibe,8793780085,Bharuch,Retail,2026-04-12,harini91@example.org
7412,Andrew Kapur,7294452791,Ahmedabad,Wholesale,2025-08-04,lohit92@example.net
7413,Omaja Salvi,3408178615,Jamnagar,Wholesale,2026-05-23,xalak56@example.com
7414,Avi Buch,3984417027,Gandhinagar,Retail,2025-11-18,praneelchoudhary@example.org
7415,Wyatt Babu,3185261932,Anand,Retail,2023-12-07,nadigmegha@example.com
7416,Krish Kakar,6828319798,Jamnagar,Wholesale,2025-12-21,jhalak88@example.net
7417,Advaith Tank,6137168299,Rajkot,Wholesale,2025-11-24,qarin93@example.com
7418,Qadim Nagar,2634798177,Gandhinagar,Retail,2024-08-17,sharafsiddharth@example.org
7419,Waida Ahluwalia,9552990049,Jamnagar,Retail,2026-04-12,narulajhalak@example.org
7420,Tanay Sura,7204054592,Gandhinagar,Wholesale,2023-11-10,triyadhar@example.com
7421,Yamini Choudhary,1600905478,Surat,Wholesale,2025-01-05,eesha41@example.com
7422,Irya Borah,479309750,Jamnagar,Wholesale,2025-08-01,tara19@example.net
7423,Vanya Loyal,5513246424,Bharuch,Wholesale,2025-11-22,libni55@example.net
7424,Chaman Kamdar,5235918014,Vadodara,Wholesale,2025-03-05,raagini78@example.com
7425,Chanchal Pai,5052953980,Jamnagar,Retail,2025-11-30,fiyaztella@example.net
7426,Wazir Das,8291713728,Bharuch,Wholesale,2025-05-13,tiwariwilliam@example.net
7427,Peter Kalita,9142982705,Surat,Retail,2026-04-14,farhan69@example.net
7428,Vasana Soni,8406358466,Rajkot,Wholesale,2023-11-21,zilmil04@example.com
7429,Qadim Konda,2084579441,Anand,Wholesale,2025-11-09,karnikgagan@example.net
7430,Yashawini Rege,4315488448,Vadodara,Wholesale,2024-08-20,tbasu@example.com
7431,Ekaja Kalita,1357027421,Rajkot,Retail,2025-02-17,qarinbrar@example.org
7432,Vansha Padmanabhan,17330279,Gandhinagar,Wholesale,2026-06-28,jagatsura@example.com
7433,Lajita Murthy,6672034546,Jamnagar,Retail,2024-06-25,ovohra@example.com
7434,Samuel Shanker,5859936043,Jamnagar,Retail,2025-03-18,sonijalsa@example.org
7435,Divya Deshpande,461573638,Surat,Retail,2025-05-27,cprakash@example.com
7436,Zinal Shukla,5093430742,Bhavnagar,Wholesale,2024-08-15,mbahri@example.net
7437,Vidhi Dixit,1187025742,Ahmedabad,Retail,2024-02-21,jmerchant@example.net
7438,Vrishti Misra,1811389209,Ahmedabad,Retail,2025-04-22,deshmukhpavani@example.net
7439,Ethan Swaminathan,5222432774,Bhavnagar,Wholesale,2024-08-13,qbalasubramanian@example.com
7440,Timothy Chanda,3816890971,Surat,Retail,2025-04-29,sandaltanmayi@example.net
7441,Xiti Varughese,7989155913,Bharuch,Retail,2026-01-20,dalalleena@example.net
7442,Saumya Ratta,3434391375,Bharuch,Wholesale,2025-04-12,qarin16@example.org
7443,Netra Nath,2886859907,Vapi,Retail,2024-08-17,banjeet41@example.net
7444,Turvi Sastry,6059114817,Bhavnagar,Wholesale,2025-02-16,udeol@example.com
7445,Qadim Kapur,8172873024,Gandhinagar,Wholesale,2024-09-15,quincyratti@example.net
7446,Thomas Sarma,3169005909,Rajkot,Wholesale,2025-08-17,girikmohan@example.net
7447,Akshay Krishnan,9611664968,Bharuch,Retail,2025-10-21,cwason@example.net
7448,Omaja Keer,1061961275,Rajkot,Wholesale,2024-02-01,zayyan74@example.com
7449,Shivani Dhar,4678018791,Surat,Retail,2024-11-04,trao@example.com
7450,Ethan Ray,1208119116,Bhavnagar,Wholesale,2025-06-04,hsabharwal@example.org
7451,Tanmayi Shukla,8485554553,Vadodara,Wholesale,2026-04-08,srivastavabimala@example.org
7452,Yashasvi Bandi,8982555374,Surat,Wholesale,2025-09-23,shroffxavier@example.com
7453,Sudiksha Khatri,8108990433,Vapi,Wholesale,2025-08-07,jvyas@example.org
7454,Omaja Kannan,476111076,Bhavnagar,Wholesale,2024-10-06,zayyan05@example.com
7455,Abhimanyu Loke,5732578403,Anand,Retail,2024-03-05,ekbal25@example.org
7456,Darika Nagy,4874897671,Anand,Wholesale,2024-11-01,ramaswamyyutika@example.org
7457,Zayyan Nagi,8823292398,Gandhinagar,Wholesale,2024-11-08,pranitbutala@example.net
7458,Urvi Palla,3392392555,Vadodara,Retail,2025-07-18,msachdeva@example.com
7459,Eiravati Wagle,2065274343,Vadodara,Retail,2025-03-16,omisha04@example.org
7460,Urvashi Pillai,5558693986,Anand,Retail,2025-01-26,rauparth@example.com
7461,Owen Kale,6124989142,Bharuch,Retail,2023-09-04,imital@example.com
7462,Nimrat Iyer,1933485791,Rajkot,Wholesale,2026-03-04,itripathi@example.org
7463,Amrita Iyengar,859486216,Surat,Wholesale,2025-05-29,upasna33@example.org
7464,Neha More,5609138716,Ahmedabad,Retail,2023-08-01,dhingrachanakya@example.com
7465,Caleb Mane,8841433775,Gandhinagar,Retail,2025-10-09,krishnanfinn@example.org
7466,Dalbir Sankar,6186359297,Gandhinagar,Wholesale,2026-01-22,dayita60@example.com
7467,Krishna Narula,9106954918,Rajkot,Retail,2025-03-08,kbhandari@example.org
7468,Zinal Vasa,6703346263,Gandhinagar,Retail,2025-05-29,masonsengupta@example.org
7469,Timothy Bobal,8676061596,Bharuch,Wholesale,2026-04-02,gaurangi84@example.net
7470,Guneet Iyengar,9282021378,Vapi,Wholesale,2026-03-12,mangatadvik@example.org
7471,Rudra Dubey,5387353701,Ahmedabad,Retail,2025-01-21,paiyuvraj@example.org
7472,Nitara Ramachandran,754391638,Bharuch,Retail,2024-08-16,abdulpandit@example.net
7473,Abdul Bava,2114983944,Surat,Retail,2026-01-22,karimaran@example.org
7474,Darsh Gera,9925971590,Surat,Wholesale,2026-04-28,gkhanna@example.net
7475,Janaki Yogi,5807241300,Surat,Wholesale,2025-12-22,karanaashi@example.net
7476,Benjamin Shere,7457976517,Vadodara,Retail,2024-06-30,aadidivan@example.com
7477,Fitan Bal,8413975434,Vapi,Wholesale,2025-02-08,fdeo@example.net
7478,Bakhshi Agrawal,2055060409,Jamnagar,Wholesale,2024-02-06,bhavikabhakta@example.com
7479,Teerth Dutta,4842246951,Anand,Wholesale,2025-01-26,ethan81@example.org
7480,Riya Kapadia,4244513463,Vapi,Wholesale,2025-01-13,shethneha@example.net
7481,Eesha Palan,183517264,Vapi,Retail,2024-08-28,luke15@example.org
7482,Shivani Shukla,9824940019,Ahmedabad,Retail,2026-03-27,lalaumang@example.org
7483,Kritika Kadakia,4455442718,Ahmedabad,Wholesale,2025-08-15,varkeyvedika@example.com
7484,Eiravati Deo,9259910081,Surat,Wholesale,2023-11-12,sbumb@example.net
7485,Alexander Bala,181099905,Surat,Wholesale,2024-04-09,nadkarnironith@example.net
7486,Qasim Parikh,539302560,Surat,Wholesale,2026-05-11,bhavikatara@example.org
7487,Sai Shenoy,4743394257,Jamnagar,Wholesale,2023-07-17,timothy47@example.com
7488,Viraj Keer,5355523965,Jamnagar,Retail,2026-07-01,kapurjanaki@example.net
7489,Ganga Mane,7160313414,Bharuch,Retail,2026-06-09,suleraghav@example.org
7490,Indrajit Sampath,9591308120,Bharuch,Wholesale,2024-11-08,anusha33@example.org
7491,Omaja Badal,5152834769,Bharuch,Retail,2024-12-26,loyalviraj@example.net
7492,Ojas Kara,9597623466,Surat,Retail,2024-06-24,lakshmi27@example.org
7493,Sai Dash,2239504435,Bhavnagar,Wholesale,2024-04-24,darika95@example.net
7494,Barkha Panchal,9098724615,Anand,Wholesale,2023-11-26,madhavikarnik@example.org
7495,Shivani Pillai,6657078695,Surat,Wholesale,2025-12-01,divanumang@example.net
7496,Anita Lad,887635364,Surat,Retail,2025-12-11,gaurav78@example.net
7497,Raghav Ratti,4590870167,Anand,Wholesale,2026-04-25,rdeo@example.net
7498,Girik Ramanathan,8393643370,Vapi,Wholesale,2026-06-06,goyalkrish@example.net
7499,Dev Patil,2735204313,Vapi,Wholesale,2024-11-24,shankarbimala@example.net
7500,Eiravati Verma,3027155351,Surat,Retail,2024-01-24,farasdora@example.net
7501,Waida Talwar,8703186411,Vadodara,Retail,2024-04-21,lankagauri@example.com
7502,Krishna Shankar,5707766159,Ahmedabad,Retail,2025-02-06,ikshitabhatt@example.net
7503,Adya Barad,8240009915,Vapi,Retail,2025-07-21,ewalia@example.org
7504,Tanay Devi,3751345502,Bhavnagar,Wholesale,2026-05-05,bimalarattan@example.org
7505,Anvi Roy,5773729100,Bhavnagar,Wholesale,2026-05-19,hnadkarni@example.net
7506,Utkarsh Mane,9651889402,Bhavnagar,Wholesale,2024-01-23,janakiganesan@example.org
7507,Falan Atwal,6045889633,Rajkot,Retail,2026-05-05,vihaan97@example.com
7508,Chandran Mahajan,1794893320,Gandhinagar,Retail,2025-01-10,balanachiket@example.net
7509,Quincy Raman,2926139194,Anand,Retail,2026-06-06,harrison80@example.org
7510,Gunbir Manne,1560232077,Anand,Wholesale,2025-10-05,ravelbalhaar@example.net
7511,Bachittar Thaker,2945419946,Jamnagar,Wholesale,2024-10-21,onayak@example.net
7512,Daksh Dixit,7306393840,Jamnagar,Retail,2024-09-20,swamytheodore@example.com
7513,Vasudha Sangha,6417319828,Ahmedabad,Retail,2024-05-17,natarajanmaanav@example.org
7514,Urvi Sheth,899906500,Vapi,Wholesale,2026-06-03,kai38@example.org
7515,Warjas Raju,8118618019,Surat,Retail,2024-03-14,dalbir10@example.org
7516,Unnati Bains,4718341316,Ahmedabad,Wholesale,2025-01-05,nilimaramaswamy@example.com
7517,Ekta Sibal,9438465832,Bhavnagar,Retail,2024-02-23,anya00@example.org
7518,Faris Choudhury,9449122640,Rajkot,Retail,2025-08-12,gulatioeshi@example.org
7519,Kevin Virk,2296219529,Vadodara,Wholesale,2024-04-14,warinder81@example.net
